year,round,circuit_enc,driver_enc,team_enc,nation_enc,grid,quali_position,driver_pts_before,driver_standing_before,team_pts_before,team_standing_before,pit_stop_count,driver_form,is_dnf,laps,points,positionOrder
2017,11,17,61,11,24,13,14.0,56.0,7.0,101.0,4.0,1.0,10.333333333333334,1,69,4.0,8
2017,12,6,61,11,24,8,8.0,56.0,7.0,103.0,4.0,3.0,8.0,1,42,0.0,17
2017,13,19,61,11,24,10,11.0,58.0,7.0,113.0,4.0,1.0,11.333333333333334,0,53,2.0,9
2017,14,34,61,11,24,12,12.0,68.0,7.0,124.0,4.0,5.0,11.333333333333334,0,58,10.0,5
2017,15,23,61,11,24,9,9.0,76.0,7.0,133.0,4.0,1.0,10.333333333333334,0,56,8.0,6
2017,16,20,61,11,24,7,8.0,82.0,7.0,147.0,4.0,1.0,6.666666666666667,0,53,6.0,7
2017,17,40,61,11,24,9,10.0,86.0,7.0,159.0,4.0,1.0,6.0,1,55,4.0,8
2017,18,24,61,11,24,9,10.0,92.0,7.0,175.0,4.0,2.0,7.0,1,70,6.0,7
2017,19,7,61,11,24,5,6.0,94.0,7.0,177.0,4.0,4.0,7.333333333333333,0,71,2.0,9
2017,20,1,61,11,24,8,8.0,100.0,7.0,187.0,4.0,1.0,8.0,0,55,6.0,7
2018,1,2,61,11,24,12,13.0,0.0,11.0,0.0,6.0,1.0,7.666666666666667,0,58,0.0,11
2018,2,5,61,11,24,12,12.0,0.0,15.0,1.0,9.0,2.0,9.0,1,56,0.0,16
2018,3,10,61,11,24,8,8.0,0.0,15.0,1.0,9.0,2.0,11.333333333333334,0,56,0.0,12
2018,4,4,61,11,24,8,8.0,15.0,9.0,16.0,6.0,2.0,13.0,0,51,15.0,3
2018,5,35,61,11,24,15,15.0,17.0,11.0,18.0,7.0,2.0,10.333333333333334,1,64,2.0,9
2018,6,27,61,11,24,9,9.0,17.0,12.0,26.0,6.0,1.0,8.0,0,78,0.0,12
2018,7,9,61,11,24,10,10.0,17.0,12.0,28.0,6.0,2.0,8.0,1,67,0.0,14
2018,8,15,61,11,24,13,13.0,17.0,12.0,28.0,6.0,0.0,11.666666666666666,1,27,0.0,18
2018,9,3,61,11,24,16,17.0,23.0,11.0,42.0,7.0,1.0,14.666666666666666,1,70,6.0,7
2018,10,8,61,11,24,12,12.0,24.0,12.0,49.0,6.0,2.0,13.0,0,52,1.0,10
2018,11,16,61,11,24,10,10.0,30.0,10.0,59.0,5.0,1.0,11.666666666666666,0,67,6.0,7
2018,12,17,61,11,24,19,19.0,30.0,10.0,59.0,6.0,1.0,8.0,1,69,0.0,14
2018,13,6,61,11,24,4,4.0,40.0,10.0,18.0,9.0,2.0,10.333333333333334,0,44,10.0,5
2018,14,19,61,11,24,14,16.0,46.0,9.0,32.0,7.0,1.0,8.666666666666666,0,53,6.0,7
2018,15,34,61,11,24,7,7.0,46.0,10.0,32.0,7.0,3.0,8.666666666666666,1,60,0.0,16
2018,16,30,61,11,24,8,8.0,47.0,10.0,35.0,7.0,1.0,9.333333333333334,1,52,1.0,10
2018,17,20,61,11,24,9,10.0,53.0,7.0,43.0,7.0,1.0,11.0,0,53,6.0,7
2018,18,40,61,11,24,10,10.0,57.0,8.0,47.0,7.0,1.0,11.0,0,56,4.0,8
2018,19,24,61,11,24,13,13.0,57.0,8.0,47.0,7.0,1.0,8.333333333333334,1,38,0.0,18
2018,20,7,61,11,24,12,12.0,58.0,8.0,48.0,7.0,1.0,11.0,1,70,1.0,10
2018,21,1,61,11,24,14,14.0,62.0,8.0,52.0,7.0,1.0,12.0,0,55,4.0,8
2019,1,2,61,27,24,10,10.0,0.0,13.0,2.0,7.0,1.0,12.0,1,57,0.0,13
2019,2,5,61,27,24,14,14.0,1.0,14.0,3.0,9.0,2.0,10.333333333333334,0,57,1.0,10
2019,3,10,61,27,24,12,12.0,5.0,12.0,7.0,8.0,1.0,10.333333333333334,1,55,4.0,8
2019,4,4,61,27,24,5,5.0,13.0,6.0,17.0,5.0,1.0,10.333333333333334,0,51,8.0,6
2019,5,35,61,27,24,15,15.0,13.0,8.0,17.0,5.0,2.0,8.0,0,66,0.0,15
2019,6,27,61,27,24,16,17.0,13.0,9.0,17.0,5.0,1.0,9.666666666666666,1,77,0.0,12
2019,7,9,61,27,24,15,16.0,13.0,10.0,19.0,6.0,1.0,11.0,1,69,0.0,12
2019,8,15,61,27,24,14,14.0,13.0,13.0,19.0,6.0,1.0,13.0,1,52,0.0,12
2019,9,3,61,27,24,13,16.0,13.0,13.0,19.0,7.0,1.0,12.0,1,70,0.0,11
2019,10,8,61,27,24,15,15.0,13.0,13.0,19.0,7.0,3.0,11.666666666666666,1,51,0.0,17
2019,11,16,61,27,24,8,8.0,13.0,16.0,31.0,7.0,0.0,13.333333333333334,1,1,0.0,20
2019,12,17,61,27,24,16,17.0,13.0,16.0,31.0,8.0,1.0,16.0,1,69,0.0,11
2019,13,6,61,27,24,7,9.0,21.0,13.0,40.0,7.0,1.0,16.0,0,44,8.0,6
2019,14,19,61,27,24,18,17.0,27.0,13.0,46.0,7.0,1.0,12.333333333333334,0,53,6.0,7
2019,15,34,61,27,24,15,10.0,27.0,14.0,46.0,7.0,1.0,8.0,1,42,0.0,19
2019,16,30,61,27,24,11,12.0,33.0,13.0,52.0,7.0,1.0,10.666666666666666,0,53,6.0,7
2019,17,20,61,27,24,17,17.0,37.0,9.0,58.0,7.0,2.0,11.0,1,51,4.0,8
2019,18,24,61,27,24,11,11.0,43.0,9.0,64.0,7.0,1.0,11.333333333333334,0,71,6.0,7
2019,19,40,61,27,24,0,19.0,44.0,10.0,65.0,6.0,1.0,7.333333333333333,1,55,1.0,10
2019,20,7,61,27,24,15,15.0,46.0,10.0,67.0,7.0,2.0,8.333333333333334,0,71,2.0,9
2019,21,1,61,27,24,10,11.0,52.0,10.0,73.0,7.0,1.0,8.666666666666666,1,54,6.0,7
2020,1,3,61,27,24,6,6.0,8.0,6.0,8.0,4.0,2.0,8.666666666666666,0,71,8.0,6
2020,2,36,61,27,24,17,17.0,16.0,5.0,22.0,4.0,1.0,7.333333333333333,0,71,8.0,6
2020,3,17,61,27,24,4,4.0,22.0,6.0,40.0,4.0,2.0,6.333333333333333,1,69,6.0,7
2020,6,35,61,27,24,4,4.0,32.0,8.0,63.0,3.0,1.0,6.333333333333333,1,65,10.0,5
2020,7,6,61,27,24,8,8.0,33.0,9.0,66.0,4.0,1.0,6.0,0,44,1.0,10
2020,8,19,61,27,24,4,4.0,34.0,11.0,82.0,4.0,2.0,7.333333333333333,0,53,1.0,10
2020,9,39,61,27,24,7,6.0,44.0,9.0,92.0,4.0,5.0,8.333333333333334,0,59,10.0,5
2020,10,30,61,27,24,4,4.0,56.0,9.0,104.0,4.0,1.0,8.333333333333334,0,53,12.0,4
2020,11,12,61,27,24,9,9.0,68.0,5.0,120.0,3.0,2.0,6.333333333333333,0,60,12.0,4
2020,12,28,61,27,24,5,5.0,74.0,6.0,126.0,3.0,2.0,4.333333333333333,1,65,6.0,7
2020,13,13,61,27,24,11,11.0,82.0,6.0,134.0,5.0,2.0,5.0,0,63,8.0,6
2020,14,38,61,27,24,3,3.0,100.0,4.0,154.0,3.0,1.0,5.666666666666667,0,58,18.0,2
2020,15,5,61,27,24,5,5.0,100.0,5.0,154.0,4.0,3.0,5.0,1,53,0.0,18
2020,16,31,61,27,24,5,5.0,125.0,4.0,194.0,3.0,2.0,8.666666666666666,0,87,25.0,1
2020,17,1,61,27,24,19,15.0,125.0,4.0,195.0,4.0,0.0,7.0,1,8,0.0,20
2021,1,5,61,28,24,0,11.0,10.0,5.0,28.0,2.0,3.0,13.0,0,56,10.0,5
2021,2,13,61,28,24,2,2.0,10.0,8.0,53.0,2.0,2.0,8.666666666666666,0,63,0.0,11
2021,3,28,61,28,24,4,4.0,22.0,6.0,83.0,2.0,3.0,12.0,0,66,12.0,4
2021,4,35,61,28,24,8,8.0,32.0,6.0,112.0,2.0,2.0,6.666666666666667,0,66,10.0,5
2021,5,27,61,28,24,9,9.0,44.0,5.0,149.0,1.0,1.0,6.666666666666667,0,78,12.0,4
2021,6,4,61,28,24,6,7.0,69.0,3.0,174.0,1.0,3.0,4.333333333333333,0,51,25.0,1
2021,7,15,61,28,24,4,4.0,84.0,3.0,215.0,1.0,1.0,3.3333333333333335,0,53,15.0,3
2021,8,36,61,28,24,4,5.0,96.0,3.0,252.0,1.0,2.0,2.6666666666666665,0,71,12.0,4
2021,9,3,61,28,24,3,3.0,104.0,3.0,286.0,1.0,1.0,2.6666666666666665,0,71,8.0,6
2021,10,8,61,28,24,0,5.0,104.0,5.0,289.0,1.0,4.0,4.333333333333333,1,51,0.0,16
2021,11,17,61,28,24,4,4.0,104.0,5.0,291.0,2.0,0.0,8.666666666666666,1,0,0.0,17
2021,12,6,61,28,24,0,7.0,104.0,5.0,303.5,2.0,0.0,13.0,0,1,0.0,19
2021,13,11,61,28,24,0,16.0,108.0,5.0,332.5,2.0,2.0,17.333333333333332,1,71,4.0,8
2021,14,19,61,28,24,8,9.0,118.0,5.0,344.5,2.0,1.0,14.666666666666666,0,53,10.0,5
2021,15,30,61,28,24,8,9.0,120.0,5.0,364.5,2.0,2.0,10.666666666666666,0,53,2.0,9
2021,16,38,61,28,24,6,7.0,135.0,5.0,397.5,2.0,1.0,7.333333333333333,0,58,15.0,3
2021,17,40,61,28,24,3,3.0,150.0,4.0,437.5,2.0,2.0,5.666666666666667,0,56,15.0,3
2021,18,25,61,28,24,4,4.0,165.0,4.0,477.5,2.0,1.0,5.0,0,71,15.0,3
2021,19,37,61,28,24,4,4.0,178.0,4.0,510.5,2.0,5.0,3.0,0,71,13.0,4
2021,20,29,61,28,24,11,11.0,190.0,4.0,541.5,2.0,2.0,3.3333333333333335,0,57,12.0,4
2021,21,33,61,28,24,5,5.0,190.0,4.0,559.5,2.0,2.0,3.6666666666666665,1,14,0.0,17
2021,22,1,61,28,24,4,4.0,190.0,4.0,585.5,2.0,3.0,8.333333333333334,1,55,0.0,15
2022,1,5,61,28,24,4,4.0,0.0,18.0,0.0,10.0,3.0,12.0,1,56,0.0,18
2022,2,33,61,28,24,1,1.0,12.0,7.0,37.0,3.0,1.0,16.666666666666668,0,50,12.0,4
2022,3,2,61,28,24,3,3.0,30.0,4.0,55.0,3.0,1.0,12.333333333333334,0,58,18.0,2
2022,4,13,61,28,24,3,7.0,54.0,3.0,113.0,2.0,2.0,8.0,0,63,18.0,2
2022,5,26,61,28,24,4,4.0,66.0,3.0,151.0,2.0,2.0,2.6666666666666665,0,57,12.0,4
2022,6,35,61,28,24,5,5.0,85.0,3.0,195.0,1.0,3.0,2.6666666666666665,0,66,19.0,2
2022,7,27,61,28,24,3,3.0,110.0,3.0,235.0,1.0,3.0,2.6666666666666665,0,64,25.0,1
2022,8,4,61,28,24,2,2.0,129.0,2.0,279.0,1.0,2.0,2.3333333333333335,0,51,19.0,2
2022,9,9,61,28,24,13,13.0,129.0,2.0,304.0,1.0,0.0,1.6666666666666667,1,7,0.0,20
2022,10,8,61,28,24,4,4.0,147.0,2.0,328.0,1.0,3.0,7.666666666666667,0,52,18.0,2
2022,11,3,61,28,24,5,13.0,151.0,3.0,359.0,1.0,1.0,8.0,1,24,0.0,20
2022,12,15,61,28,24,3,3.0,163.0,3.0,396.0,1.0,1.0,14.0,0,53,12.0,4
2022,13,17,61,28,24,11,11.0,173.0,3.0,431.0,1.0,2.0,8.666666666666666,0,70,10.0,5
2022,14,6,61,28,24,2,3.0,191.0,2.0,475.0,1.0,2.0,9.666666666666666,0,44,18.0,2
2022,15,11,61,28,24,5,5.0,201.0,3.0,511.0,1.0,4.0,3.6666666666666665,0,72,10.0,5
2022,16,19,61,28,24,13,4.0,210.0,3.0,545.0,1.0,2.0,4.0,0,53,9.0,6
2022,17,34,61,28,24,2,2.0,235.0,3.0,576.0,1.0,1.0,4.333333333333333,0,59,25.0,1
2022,18,20,61,28,24,4,4.0,253.0,2.0,619.0,1.0,2.0,4.0,0,28,18.0,2
2022,19,40,61,28,24,9,4.0,265.0,3.0,656.0,1.0,2.0,3.0,0,56,12.0,4
2022,20,25,61,28,24,4,4.0,280.0,2.0,696.0,1.0,1.0,2.3333333333333335,0,71,15.0,3
2022,21,37,61,28,24,4,9.0,290.0,3.0,719.0,1.0,2.0,3.0,0,71,6.0,7
2022,22,1,61,28,24,2,2.0,305.0,3.0,759.0,1.0,2.0,4.666666666666667,0,58,15.0,3
2023,1,5,61,28,24,2,2.0,18.0,2.0,43.0,1.0,2.0,4.333333333333333,0,57,18.0,2
2023,2,33,61,28,24,1,1.0,43.0,2.0,87.0,1.0,1.0,4.0,0,50,25.0,1
2023,3,2,61,28,24,0,20.0,54.0,2.0,123.0,1.0,5.0,2.0,0,58,11.0,5
2023,4,4,61,28,24,3,3.0,87.0,2.0,180.0,1.0,1.0,2.6666666666666665,0,51,25.0,1
2023,5,26,61,28,24,1,1.0,105.0,2.0,224.0,1.0,1.0,2.3333333333333335,0,57,18.0,2
2023,6,27,61,28,24,20,20.0,105.0,2.0,249.0,1.0,5.0,2.6666666666666665,1,76,0.0,16
2023,7,35,61,28,24,11,11.0,117.0,2.0,287.0,1.0,2.0,6.333333333333333,0,66,12.0,4
2023,8,9,61,28,24,12,12.0,126.0,2.0,321.0,1.0,2.0,7.333333333333333,0,70,9.0,6
2023,9,3,61,28,24,15,15.0,148.0,2.0,377.0,1.0,3.0,8.666666666666666,0,71,15.0,3
2023,10,8,61,28,24,15,16.0,156.0,2.0,411.0,1.0,1.0,4.333333333333333,0,52,8.0,6
2023,11,17,61,28,24,9,9.0,171.0,2.0,452.0,1.0,2.0,5.0,0,70,15.0,3
2023,12,6,61,28,24,2,3.0,189.0,2.0,503.0,1.0,2.0,4.0,0,44,18.0,2
2023,13,11,61,28,24,7,7.0,201.0,2.0,540.0,1.0,6.0,3.6666666666666665,0,72,12.0,4
2023,14,19,61,28,24,5,5.0,219.0,2.0,583.0,1.0,1.0,3.0,0,51,18.0,2
2023,15,34,61,28,24,13,13.0,223.0,2.0,597.0,1.0,1.0,2.6666666666666665,0,62,4.0,8
2023,16,20,61,28,24,5,5.0,223.0,2.0,623.0,1.0,4.0,4.666666666666667,1,15,0.0,19
2023,17,29,61,28,24,0,13.0,224.0,2.0,657.0,1.0,3.0,9.666666666666666,0,57,1.0,10
2023,18,40,61,28,24,9,9.0,240.0,2.0,706.0,1.0,2.0,12.333333333333334,0,56,12.0,4
2023,19,25,61,28,24,5,5.0,240.0,2.0,731.0,1.0,0.0,11.0,1,1,0.0,20
2023,20,37,61,28,24,9,9.0,258.0,2.0,782.0,1.0,4.0,11.333333333333334,0,71,12.0,4
2023,21,22,61,28,24,11,12.0,273.0,2.0,822.0,1.0,2.0,9.333333333333334,0,50,15.0,3
2023,22,1,61,28,24,9,9.0,285.0,2.0,860.0,1.0,2.0,9.0,0,58,12.0,4
2024,1,5,61,28,24,5,5.0,18.0,2.0,44.0,1.0,2.0,3.6666666666666665,0,57,18.0,2
2024,2,33,61,28,24,3,3.0,36.0,2.0,87.0,1.0,1.0,3.0,0,50,18.0,2
2024,3,2,61,28,24,6,3.0,46.0,3.0,97.0,1.0,2.0,2.6666666666666665,0,58,10.0,5
2024,4,20,61,28,24,2,2.0,64.0,2.0,141.0,1.0,3.0,3.0,0,53,18.0,2
2024,5,10,61,28,24,2,2.0,85.0,2.0,195.0,1.0,2.0,3.0,0,56,15.0,3
2024,6,26,61,28,24,4,4.0,103.0,2.0,239.0,1.0,2.0,3.3333333333333335,0,57,12.0,4
2024,7,13,61,28,24,11,11.0,107.0,3.0,268.0,1.0,1.0,3.0,0,63,4.0,8
2024,8,27,61,28,24,16,18.0,107.0,5.0,276.0,1.0,0.0,5.0,1,0,0.0,18
2024,9,9,61,28,24,16,16.0,107.0,5.0,301.0,1.0,2.0,10.0,1,51,0.0,18
2024,10,35,61,28,24,11,8.0,111.0,5.0,330.0,1.0,3.0,14.666666666666666,0,66,4.0,8
2024,11,3,61,28,24,8,8.0,118.0,5.0,355.0,1.0,2.0,14.666666666666666,0,71,6.0,7
2024,12,8,61,28,24,0,19.0,118.0,6.0,373.0,1.0,4.0,11.0,1,50,0.0,17
2024,13,17,61,28,24,16,16.0,124.0,7.0,389.0,1.0,2.0,10.666666666666666,0,70,6.0,7
2024,14,6,61,28,24,2,3.0,131.0,7.0,408.0,1.0,3.0,10.333333333333334,0,44,7.0,7
2024,15,11,61,28,24,5,5.0,139.0,7.0,434.0,1.0,1.0,10.333333333333334,0,72,8.0,6
2024,16,19,61,28,24,8,8.0,143.0,7.0,446.0,1.0,2.0,6.666666666666667,0,53,4.0,8
2024,17,4,61,28,24,4,4.0,143.0,8.0,456.0,2.0,1.0,7.0,1,49,0.0,17
2024,18,34,61,28,24,13,13.0,144.0,8.0,475.0,2.0,1.0,10.333333333333334,1,61,1.0,10
2024,19,40,61,28,24,9,10.0,150.0,8.0,504.0,2.0,1.0,11.666666666666666,0,56,6.0,7
2024,20,25,61,28,24,18,18.0,150.0,8.0,512.0,3.0,3.0,11.333333333333334,1,70,0.0,17
2024,21,37,61,28,24,12,13.0,151.0,8.0,544.0,3.0,2.0,11.333333333333334,0,69,0.0,11
2024,22,22,61,28,24,15,16.0,152.0,8.0,555.0,3.0,2.0,11.666666666666666,0,50,1.0,10
2024,23,29,61,28,24,9,9.0,152.0,8.0,581.0,3.0,3.0,12.666666666666666,1,38,0.0,17
2024,24,1,61,28,24,10,10.0,152.0,8.0,589.0,3.0,0.0,12.666666666666666,1,0,0.0,20
2010,1,5,62,29,29,17,17.0,0.0,21.0,0.0,7.0,0.0,17.0,1,13,0.0,21
2010,2,2,62,29,29,18,18.0,0.0,22.0,18.0,4.0,0.0,21.0,1,9,0.0,19
2010,3,23,62,29,29,11,11.0,0.0,23.0,30.0,5.0,0.0,20.0,1,32,0.0,19
2010,4,10,62,29,29,14,14.0,6.0,12.0,46.0,5.0,0.0,19.666666666666668,0,56,6.0,7
2010,5,35,62,29,29,19,14.0,6.0,13.0,50.0,5.0,0.0,15.0,1,65,0.0,11
2010,6,27,62,29,29,14,14.0,6.0,13.0,65.0,5.0,0.0,12.333333333333334,1,73,0.0,13
2010,7,38,62,29,29,9,9.0,6.0,13.0,73.0,5.0,0.0,10.333333333333334,1,57,0.0,15
2010,8,9,62,29,29,14,14.0,6.0,13.0,79.0,5.0,0.0,13.0,1,68,0.0,17
2010,9,14,62,29,29,10,10.0,6.0,15.0,89.0,5.0,0.0,15.0,0,57,0.0,14
2010,10,8,62,29,29,15,16.0,6.0,15.0,89.0,5.0,0.0,15.333333333333334,0,52,0.0,13
2010,11,16,62,29,29,13,13.0,7.0,14.0,96.0,5.0,0.0,14.666666666666666,1,66,1.0,10
2010,12,17,62,29,29,7,7.0,17.0,12.0,106.0,5.0,0.0,12.333333333333334,0,70,10.0,5
2010,13,6,62,29,29,23,24.0,19.0,13.0,123.0,5.0,0.0,9.333333333333334,0,44,2.0,9
2010,14,19,62,29,29,20,15.0,19.0,13.0,127.0,5.0,0.0,8.0,0,53,0.0,13
2010,15,34,62,29,29,12,13.0,19.0,13.0,133.0,5.0,0.0,9.0,1,60,0.0,11
2010,16,20,62,29,29,13,13.0,19.0,13.0,133.0,5.0,0.0,11.0,1,0,0.0,22
2010,17,21,62,29,29,20,15.0,19.0,14.0,143.0,5.0,0.0,15.333333333333334,1,39,0.0,18
2010,18,7,62,29,29,10,10.0,19.0,15.0,145.0,5.0,0.0,17.0,1,70,0.0,16
2010,19,1,62,29,29,10,10.0,27.0,13.0,163.0,5.0,0.0,18.666666666666668,0,55,8.0,6
2011,1,2,62,29,29,6,6.0,15.0,3.0,15.0,4.0,2.0,13.333333333333334,0,58,15.0,3
2011,2,23,62,29,29,8,8.0,15.0,8.0,30.0,4.0,3.0,8.333333333333334,1,52,0.0,17
2011,3,10,62,29,29,10,10.0,17.0,7.0,32.0,4.0,2.0,8.666666666666666,0,56,2.0,9
2011,4,38,62,29,29,7,7.0,21.0,8.0,42.0,4.0,4.0,9.666666666666666,0,58,4.0,8
2011,5,35,62,29,29,6,6.0,21.0,9.0,46.0,4.0,3.0,11.333333333333334,1,65,0.0,11
2011,6,27,62,29,29,10,11.0,21.0,9.0,50.0,4.0,1.0,9.333333333333334,1,67,0.0,19
2011,7,9,62,29,29,10,10.0,31.0,7.0,60.0,4.0,2.0,12.666666666666666,0,70,10.0,5
2011,8,14,62,29,29,11,11.0,31.0,8.0,61.0,4.0,3.0,11.666666666666666,1,56,0.0,15
2011,9,8,62,29,29,14,14.0,31.0,9.0,65.0,5.0,2.0,13.0,0,52,0.0,12
2011,10,16,62,29,29,9,9.0,32.0,9.0,66.0,5.0,2.0,10.666666666666666,1,59,1.0,10
2011,11,17,62,29,29,12,12.0,32.0,9.0,66.0,5.0,4.0,12.333333333333334,1,69,0.0,12
2011,12,6,62,29,29,10,10.0,34.0,9.0,68.0,5.0,2.0,11.333333333333334,0,44,2.0,9
2011,13,19,62,29,29,7,7.0,34.0,9.0,70.0,5.0,0.0,10.333333333333334,1,0,0.0,22
2011,14,34,62,29,29,18,18.0,34.0,9.0,70.0,5.0,3.0,14.333333333333334,1,59,0.0,17
2011,15,20,62,29,29,10,9.0,36.0,9.0,72.0,5.0,2.0,16.0,0,53,2.0,9
2011,16,21,62,29,29,8,8.0,36.0,9.0,72.0,5.0,1.0,16.0,1,16,0.0,23
2011,17,18,62,29,29,16,11.0,36.0,9.0,72.0,5.0,2.0,16.333333333333332,1,59,0.0,11
2011,18,1,62,29,29,12,12.0,36.0,9.0,72.0,5.0,2.0,14.333333333333334,1,54,0.0,13
2011,19,7,62,29,29,15,15.0,37.0,10.0,73.0,5.0,3.0,15.666666666666666,1,70,1.0,10
2012,1,2,62,9,29,19,20.0,0.0,19.0,0.0,11.0,1.0,11.333333333333334,1,34,0.0,19
2012,2,23,62,9,29,19,20.0,0.0,20.0,0.0,11.0,3.0,14.0,1,55,0.0,16
2012,3,10,62,9,29,19,20.0,0.0,21.0,0.0,11.0,2.0,15.0,1,55,0.0,18
2012,4,5,62,9,29,18,20.0,0.0,21.0,0.0,11.0,3.0,17.666666666666668,1,56,0.0,16
2012,5,35,62,9,29,18,19.0,0.0,21.0,0.0,11.0,3.0,16.666666666666668,1,65,0.0,17
2012,6,27,62,9,29,18,19.0,0.0,23.0,0.0,10.0,1.0,17.0,1,15,0.0,20
2012,7,9,62,9,29,18,19.0,0.0,23.0,0.0,10.0,2.0,17.666666666666668,1,69,0.0,19
2012,8,14,62,9,29,20,20.0,0.0,20.0,0.0,10.0,4.0,18.666666666666668,0,57,0.0,13
2012,9,8,62,9,29,18,19.0,0.0,20.0,0.0,10.0,0.0,17.333333333333332,1,0,0.0,24
2012,10,16,62,9,29,18,20.0,0.0,20.0,0.0,10.0,3.0,18.666666666666668,1,66,0.0,16
2012,11,17,62,9,29,20,20.0,0.0,20.0,0.0,10.0,3.0,17.666666666666668,1,67,0.0,19
2012,12,6,62,9,29,19,20.0,0.0,19.0,0.0,10.0,2.0,19.666666666666668,1,43,0.0,14
2012,13,19,62,9,29,18,19.0,0.0,20.0,0.0,10.0,2.0,16.333333333333332,1,52,0.0,15
2012,14,34,62,9,29,18,19.0,0.0,21.0,0.0,11.0,4.0,16.0,1,57,0.0,19
2012,15,20,62,9,29,22,23.0,0.0,21.0,0.0,11.0,3.0,16.0,1,52,0.0,17
2012,16,21,62,9,29,18,19.0,0.0,21.0,0.0,11.0,2.0,17.0,1,54,0.0,16
2012,17,18,62,9,29,19,19.0,0.0,21.0,0.0,11.0,1.0,17.333333333333332,1,59,0.0,17
2012,18,1,62,9,29,20,21.0,0.0,21.0,0.0,11.0,1.0,16.666666666666668,0,55,0.0,16
2012,19,40,62,9,29,21,21.0,0.0,21.0,0.0,11.0,1.0,16.333333333333332,1,55,0.0,17
2012,20,7,62,9,29,19,19.0,0.0,19.0,0.0,10.0,3.0,16.666666666666668,1,70,0.0,11
2023,1,5,63,22,3,18,18.0,0.0,20.0,0.0,10.0,0.0,18.0,1,13,0.0,20
2023,2,33,63,22,3,8,9.0,0.0,19.0,0.0,10.0,1.0,20.0,0,50,0.0,15
2023,3,2,63,22,3,16,16.0,4.0,13.0,12.0,5.0,4.0,17.5,0,58,4.0,8
2023,4,4,63,22,3,10,10.0,4.0,11.0,14.0,5.0,1.0,14.333333333333334,0,51,0.0,11
2023,5,26,63,22,3,19,19.0,4.0,14.0,14.0,5.0,1.0,11.333333333333334,1,56,0.0,19
2023,6,27,63,22,3,11,11.0,5.0,13.0,17.0,6.0,1.0,12.666666666666666,1,77,1.0,10
2023,7,35,63,22,3,9,10.0,5.0,13.0,17.0,6.0,2.0,13.333333333333334,1,65,0.0,13
2023,8,9,63,22,3,8,9.0,5.0,14.0,17.0,6.0,2.0,14.0,0,70,0.0,11
2023,9,3,63,22,3,13,13.0,5.0,14.0,29.0,6.0,4.0,11.333333333333334,1,70,0.0,16
2023,10,8,63,22,3,3,3.0,17.0,11.0,59.0,5.0,1.0,13.333333333333334,0,52,12.0,4
2023,11,17,63,22,3,4,4.0,27.0,11.0,87.0,5.0,2.0,10.333333333333334,0,70,10.0,5
2023,12,6,63,22,3,5,6.0,34.0,11.0,103.0,5.0,0.0,8.333333333333334,1,0,0.0,20
2023,13,11,63,22,3,8,8.0,36.0,12.0,111.0,5.0,5.0,9.666666666666666,0,72,2.0,9
2023,14,19,63,22,3,7,7.0,36.0,12.0,115.0,5.0,2.0,11.333333333333334,0,51,0.0,12
2023,15,34,63,22,3,17,17.0,42.0,11.0,139.0,5.0,1.0,13.666666666666666,0,62,6.0,7
2023,16,20,63,22,3,2,2.0,57.0,9.0,172.0,5.0,2.0,9.333333333333334,0,53,15.0,3
2023,17,29,63,22,3,6,6.0,83.0,9.0,219.0,5.0,3.0,7.333333333333333,0,57,18.0,2
2023,18,40,63,22,3,10,10.0,83.0,9.0,242.0,4.0,0.0,4.0,1,10,0.0,17
2023,19,25,63,22,3,7,7.0,87.0,9.0,256.0,4.0,2.0,7.333333333333333,0,71,4.0,8
2023,20,37,63,22,3,10,10.0,87.0,9.0,282.0,4.0,4.0,9.0,1,69,0.0,14
2023,21,22,63,22,3,18,19.0,89.0,9.0,284.0,4.0,2.0,13.0,0,50,2.0,10
2023,22,1,63,22,3,3,3.0,97.0,9.0,302.0,4.0,2.0,10.666666666666666,0,58,8.0,6
2024,1,5,63,22,3,8,8.0,4.0,8.0,12.0,4.0,2.0,10.0,0,57,4.0,8
2024,2,33,63,22,3,5,5.0,16.0,5.0,28.0,3.0,1.0,8.0,0,50,12.0,4
2024,3,2,63,22,3,5,6.0,28.0,5.0,55.0,3.0,2.0,6.0,0,58,12.0,4
2024,4,20,63,22,3,6,6.0,32.0,6.0,69.0,3.0,3.0,5.333333333333333,0,53,4.0,8
2024,5,10,63,22,3,5,5.0,38.0,6.0,96.0,3.0,2.0,5.333333333333333,0,56,4.0,8
2024,6,26,63,22,3,6,6.0,41.0,6.0,124.0,3.0,2.0,6.666666666666667,0,57,0.0,13
2024,7,13,63,22,3,5,2.0,53.0,6.0,154.0,3.0,1.0,9.666666666666666,0,63,12.0,4
2024,8,27,63,22,3,2,2.0,71.0,6.0,184.0,3.0,1.0,8.333333333333334,0,78,18.0,2
2024,9,9,63,22,3,4,4.0,81.0,6.0,212.0,3.0,2.0,6.333333333333333,0,70,10.0,5
2024,10,35,63,22,3,9,10.0,87.0,6.0,237.0,3.0,2.0,3.6666666666666665,0,66,6.0,7
2024,11,3,63,22,3,7,7.0,112.0,6.0,268.0,3.0,2.0,4.666666666666667,0,71,18.0,2
2024,12,8,63,22,3,5,5.0,124.0,5.0,295.0,3.0,2.0,4.666666666666667,0,52,12.0,4
